18050,1977,3,0.410,1.260,1.510,0.540,0.340,1.380,0.390,0.340,0.160,0.260,0.160,0.500,
18050,1977,4,0.400,1.260,2.050,0.500,0.310,7.520,0.390,0.340,0.160,0.280,0.140,0.360,
18050,1977,5,0.360,1.140,4.080,0.500,0.310,2.410,0.460,0.310,0.140,0.220,0.140,0.310,
18050,1977,6,0.360,1.140,3.000,0.500,0.280,0.700,0.940,0.310,0.140,0.200,0.140,0.260,
18050,1977,7,0.360,1.260,2.050,0.460,0.260,0.540,0.580,0.260,0.140,0.180,0.140,0.240,
18050,1977,8,0.340,1.260,1.510,0.580,0.260,0.500,0.500,0.260,0.140,0.180,0.140,0.240,
18050,1977,9,0.330,1.140,1.380,0.540,0.280,0.500,0.460,0.220,0.140,0.180,0.140,0.220,
18050,1977,10,0.330,1.140,1.260,0.500,0.390,0.500,0.420,0.220,0.120,0.180,0.120,0.220,
18050,1977,11,0.330,1.030,1.260,0.500,0.770,0.460,0.420,0.220,0.120,0.180,0.120,0.220,
18050,1977,12,0.330,1.030,1.140,0.460,0.540,0.460,0.390,0.200,0.120,0.160,0.120,0.200,
18050,1977,13,0.360,1.140,1.030,0.460,0.420,0.420,0.390,0.200,0.110,0.160,0.140,0.180,
18050,1977,14,0.430,2.230,1.030,0.420,0.360,0.420,0.360,0.200,0.110,0.160,0.140,0.180,
18050,1977,15,0.380,6.550,1.380,0.420,0.310,0.420,0.360,0.180,0.110,0.160,0.140,0.180,
18050,1977,16,0.380,4.300,2.410,1.030,0.310,0.390,0.360,0.180,0.110,0.160,0.140,0.180,
18050,1977,17,0.380,3.140,2.050,0.840,0.310,0.390,0.580,0.180,0.110,0.160,0.260,0.160,
18050,1977,18,0.380,2.230,1.770,0.840,0.260,0.390,0.580,0.180,0.180,0.160,0.220,0.160,
18050,1977,19,0.360,1.770,1.510,0.700,0.260,0.390,0.500,0.160,0.160,0.160,0.200,0.160,
18050,1977,20,0.360,1.640,1.380,0.580,0.260,0.360,0.500,0.140,0.180,0.160,0.240,0.160,
18050,1977,21,0.360,1.510,1.260,0.500,0.260,0.360,0.460,0.140,0.200,0.160,0.260,0.160,
18050,1977,22,0.360,1.510,1.260,0.460,0.260,0.500,0.420,0.140,0.200,0.140,0.240,0.140,
18050,1977,23,0.360,1.510,1.260,0.460,0.260,0.540,0.540,0.160,0.340,0.140,0.220,0.140,
18050,1977,24,0.360,1.260,1.030,0.460,0.260,0.540,0.700,0.310,1.770,0.140,0.280,0.160,
18050,1977,25,0.380,1.260,1.030,0.420,0.260,0.500,0.500,0.280,0.640,0.160,0.220,0.160,
18050,1977,26,0.450,1.260,0.840,0.420,0.260,0.500,0.500,0.260,0.280,0.160,0.310,0.160,
18050,1977,27,0.720,1.260,0.770,0.420,0.360,0.500,0.420,0.220,0.220,0.160,1.770,0.160,
18050,1977,28,3.530,1.260,0.700,0.360,1.380,0.460,0.420,0.220,0.200,0.160,0.640,0.160,
18050,1977,29,2.050,,0.700,0.360,1.140,0.460,0.360,0.200,0.180,0.160,0.360,0.180,
18050,1977,30,1.770,,0.580,0.360,0.580,0.420,0.360,0.200,0.180,0.160,0.260,0.310,
18050,1977,31,1.510,,0.580,,0.420,,0.360,0.200,,0.160,,1.380,
18050,1978,1,1.140,0.310,0.700,0.840,0.670,0.770,0.410,0.140,0.300,0.220,0.140,0.270,
18050,1978,2,0.700,0.280,0.700,0.910,1.070,0.720,0.380,0.140,0.250,0.220,0.140,0.250,
18050,1978,3,0.420,0.280,0.580,1.070,0.910,0.670,0.360,0.140,0.220,0.220,0.140,0.250,
18050,1978,4,0.390,0.280,0.540,0.910,0.770,0.580,0.330,0.120,0.220,0.220,0.140,0.220,
18050,1978,5,0.360,0.260,0.500,2.450,0.720,0.510,0.330,0.250,0.220,0.220,0.120,0.220,
18050,1978,6,0.310,0.260,0.390,2.290,0.720,0.480,0.300,0.220,0.200,0.200,0.120,0.220,
18050,1978,7,0.260,0.260,0.310,2.780,0.670,0.440,0.270,0.220,0.220,0.200,0.120,0.200,
18050,1978,8,0.220,0.220,0.280,2.150,0.670,0.380,0.250,0.220,0.330,0.200,0.120,0.220,
18050,1978,9,0.200,0.220,0.260,1.730,0.670,0.360,0.220,0.200,0.270,0.170,0.120,0.220,
18050,1978,10,0.200,0.220,0.240,1.260,0.630,0.330,0.220,0.200,0.220,0.170,0.120,0.250,
18050,1978,11,0.180,0.220,0.240,0.990,0.630,0.330,0.220,0.170,0.200,0.160,0.120,0.250,
18050,1978,12,0.180,0.220,0.220,0.770,0.630,0.330,0.200,0.250,0.220,0.140,0.120,0.270,
18050,1978,13,0.180,0.220,0.220,0.720,0.630,0.300,0.200,0.440,0.670,0.140,0.120,0.270,
18050,1978,14,0.180,0.260,0.220,0.720,0.630,0.300,0.170,0.380,0.480,0.140,0.120,0.380,
18050,1978,15,0.180,2.590,0.220,0.670,0.580,0.270,0.330,0.330,0.330,0.120,0.120,0.580,
18050,1978,16,0.160,1.140,0.260,0.670,0.770,0.510,0.360,0.250,0.270,0.120,0.120,0.440,
18050,1978,17,0.160,0.500,0.240,1.070,0.770,0.380,0.300,0.220,0.220,0.110,0.120,0.670,
18050,1978,18,0.160,0.420,0.240,1.070,0.720,0.330,0.270,0.200,0.220,0.110,0.120,2.980,
18050,1978,19,0.160,0.360,0.330,0.990,0.720,0.270,0.270,0.200,0.220,0.110,0.110,1.740,
18050,1978,20,0.160,0.360,0.760,0.910,0.670,0.220,0.270,0.170,0.200,0.092,0.120,1.400,
18050,1978,21,0.160,0.310,3.700,0.840,0.670,0.200,0.250,0.170,0.170,0.220,0.120,1.120,
18050,1978,22,0.140,0.310,2.290,0.770,0.670,0.200,0.220,0.170,0.170,0.250,0.120,1.120,
18050,1978,23,0.140,0.310,1.480,0.770,0.630,0.170,0.220,0.170,0.170,0.220,0.120,1.020,
18050,1978,24,0.160,0.280,1.260,0.770,0.630,0.170,0.200,0.160,0.160,0.200,0.120,0.890,
18050,1978,25,0.160,0.260,1.070,0.770,0.630,0.170,0.200,0.140,0.140,0.170,0.120,0.890,
18050,1978,26,0.160,0.240,0.990,0.770,0.580,0.170,0.170,0.140,0.140,0.170,0.120,0.710,
18050,1978,27,0.160,0.360,0.910,0.720,0.630,0.270,0.170,0.140,0.140,0.160,0.120,0.710,
18050,1978,28,0.160,0.770,0.910,0.720,0.910,0.580,0.160,0.140,0.170,0.140,0.140,0.560,
18050,1978,29,0.180,,0.770,0.720,0.910,0.440,0.160,0.140,0.270,0.140,0.140,0.500,
18050,1978,30,0.220,,0.770,0.720,0.770,0.380,0.160,0.140,0.270,0.170,0.270,0.440,
18050,1978,31,0.310,,0.770,,0.770,,0.140,0.330,,0.140,,0.340,
18050,1979,1,0.338,1.400,0.248,0.209,0.750,1.066,0.727,0.485,0.540,0.200,0.171,0.378,
18050,1979,2,0.291,0.632,0.248,0.291,0.750,0.880,0.727,0.485,0.485,0.200,0.171,0.378,
18050,1979,3,0.248,0.390,0.248,11.900,0.670,0.880,0.727,0.485,0.485,0.150,0.171,0.378,
18050,1979,4,0.248,0.442,0.248,9.400,0.670,0.800,1.400,0.485,0.485,0.150,0.150,0.340,
18050,1979,5,0.248,1.400,0.248,6.653,0.670,0.727,0.970,0.485,0.598,0.150,0.150,0.340,
18050,1979,6,0.248,0.798,0.499,4.740,0.670,0.727,0.800,0.485,0.485,0.171,0.290,0.340,
18050,1979,7,0.175,0.710,0.442,3.970,0.670,0.727,0.727,0.433,0.970,0.970,0.880,0.340,
18050,1979,8,0.145,0.632,0.390,3.430,0.670,0.727,0.727,0.433,0.727,0.598,0.485,0.456,
18050,1979,9,0.120,0.562,0.338,2.880,0.670,0.727,0.727,0.485,0.485,0.485,0.485,0.251,
18050,1979,10,0.120,0.562,0.338,2.522,2.074,0.660,0.727,0.485,0.433,0.384,0.485,0.251,
18050,1979,11,0.090,0.562,0.291,2.190,6.252,0.660,0.660,0.540,0.384,0.290,0.433,0.251,
18050,1979,12,0.120,0.562,0.291,1.891,8.885,0.660,0.660,1.066,0.384,0.200,0.384,0.251,
18050,1979,13,0.338,0.499,0.248,1.752,10.337,0.598,0.660,0.727,0.336,0.200,0.598,0.251,
18050,1979,14,0.895,0.442,0.248,1.620,8.720,0.598,0.660,0.598,0.290,0.150,0.598,0.251,
18050,1979,15,0.632,0.442,0.248,1.620,6.810,0.598,0.598,0.598,0.290,0.150,0.485,0.251,
18050,1979,16,0.562,0.442,0.248,1.496,5.354,0.598,0.598,0.540,0.290,0.150,0.384,0.342,
18050,1979,17,0.562,0.390,0.248,1.378,4.784,0.598,0.598,0.598,0.241,0.150,0.290,0.342,
18050,1979,18,0.562,0.390,0.209,1.378,4.600,0.598,0.598,0.800,0.241,0.134,0.290,0.342,
18050,1979,19,0.499,0.390,0.175,1.269,4.054,0.727,0.598,0.880,0.241,0.134,0.290,0.342,
18050,1979,20,0.442,0.390,0.338,1.269,3.700,1.952,0.598,1.066,0.200,0.134,0.290,0.295,
18050,1979,21,0.390,0.442,0.338,1.166,3.700,3.181,0.540,1.666,0.200,0.150,0.241,0.295,
18050,1979,22,0.390,0.442,0.291,1.166,3.351,1.807,0.540,1.400,0.200,0.150,0.241,0.295,
18050,1979,23,0.338,0.442,0.248,0.982,3.014,1.282,0.540,1.066,0.200,0.200,0.200,0.251,
18050,1979,24,0.291,0.390,0.248,0.982,2.694,1.066,0.540,0.727,0.200,0.384,0.200,0.251,
18050,1979,25,0.291,0.338,0.248,0.982,2.244,1.666,0.540,0.660,0.200,0.290,0.235,0.251,
18050,1979,26,0.442,0.338,0.248,0.900,1.807,1.282,0.540,0.598,0.290,0.241,0.598,0.251,
18050,1979,27,0.562,0.248,0.248,0.825,1.530,1.066,0.540,0.598,0.290,0.200,0.504,0.251,
18050,1979,28,0.562,0.248,0.209,0.825,1.282,0.880,0.540,0.598,0.290,0.200,0.418,0.251,
18050,1979,29,1.250,,0.209,0.750,1.282,0.880,0.485,0.540,0.241,0.171,0.418,0.251,
18050,1979,30,2.685,,0.209,0.750,1.066,0.727,0.485,0.540,0.241,0.171,0.378,0.251,
18050,1979,31,2.100,,0.209,,1.066,,0.485,0.540,,0.171,,0.395,
18050,1980,1,0.400,0.540,0.540,1.487,1.280,3.493,0.782,0.910,0.340,0.297,0.420,0.260,
18050,1980,2,0.400,0.540,0.540,1.487,2.694,3.493,0.779,0.913,0.340,0.297,0.420,0.260,
18050,1980,3,0.400,0.540,0.740,1.381,2.401,2.118,0.777,0.921,0.340,0.297,0.420,0.260,
18050,1980,4,0.400,0.491,1.414,2.113,2.118,1.720,0.775,0.926,0.340,0.297,0.380,0.232,
18050,1980,5,0.400,0.445,1.000,1.981,1.981,1.487,0.772,0.932,0.340,0.297,0.380,0.232,
18050,1980,6,0.349,2.340,0.821,1.720,1.720,1.487,0.770,0.937,0.340,0.297,0.420,0.297,
18050,1980,7,0.349,1.660,0.821,1.601,1.848,1.381,0.775,0.942,0.340,0.297,0.420,1.381,
18050,1980,8,0.349,1.414,0.740,1.487,1.848,1.381,0.781,0.948,0.340,0.260,0.420,0.794,
18050,1980,9,0.349,1.414,0.667,1.487,1.720,1.280,0.786,0.953,0.380,0.297,0.420,0.660,
18050,1980,10,0.349,1.300,0.600,1.487,1.601,1.187,0.792,0.959,0.530,0.297,0.865,0.530,
18050,1980,11,0.349,1.194,0.600,1.381,7.384,1.187,0.797,0.964,0.420,0.340,0.660,0.620,
18050,1980,12,0.349,1.414,0.540,1.280,6.340,1.100,0.802,0.969,0.420,0.340,0.530,0.420,
18050,1980,13,0.349,1.414,0.540,1.280,5.137,1.100,0.808,0.975,0.420,0.340,0.420,0.380,
18050,1980,14,0.300,1.194,0.540,1.280,4.385,1.100,0.813,0.980,0.380,0.340,0.420,0.380,
18050,1980,15,0.300,1.000,0.491,1.280,3.840,1.018,0.818,0.985,0.380,0.340,0.420,0.380,
18050,1980,16,0.300,0.821,0.491,1.187,3.493,1.018,0.824,0.991,0.340,0.340,0.380,0.380,
18050,1980,17,0.300,0.821,0.445,1.187,3.161,1.018,0.829,0.996,0.340,0.340,0.380,0.340,
18050,1980,18,0.300,0.667,0.445,1.100,3.000,0.940,0.835,1.002,0.340,0.340,0.340,0.340,
18050,1980,19,0.256,0.667,0.445,1.100,3.161,0.940,0.840,1.007,0.340,0.340,0.340,0.297,
18050,1980,20,0.256,0.667,0.445,1.100,13.911,1.280,0.845,1.012,0.340,0.530,0.340,0.260,
18050,1980,21,0.256,0.667,0.540,1.187,12.403,1.100,0.851,1.018,0.297,1.981,0.297,0.260,
18050,1980,22,0.256,0.667,1.414,1.981,9.905,1.100,0.856,0.530,0.297,0.865,0.297,0.260,
18050,1980,23,0.256,0.667,3.380,1.848,7.800,1.018,0.862,0.530,0.260,0.660,0.260,0.420,
18050,1980,24,0.256,0.600,8.900,1.720,6.549,0.940,0.867,0.472,0.297,0.660,0.260,0.472,
18050,1980,25,0.300,0.600,8.240,1.487,10.970,0.865,0.872,0.420,0.297,0.593,0.260,0.472,
18050,1980,26,1.300,0.600,6.131,1.487,8.695,0.794,0.878,0.420,0.297,0.593,0.260,0.420,
18050,1980,27,0.740,0.600,5.137,1.280,7.592,0.791,0.883,0.340,0.297,0.530,0.260,0.420,
18050,1980,28,0.540,0.540,4.572,1.280,6.340,0.789,0.889,0.340,0.297,0.530,0.260,0.420,
18050,1980,29,0.540,0.540,4.201,1.280,4.948,0.787,0.894,0.340,0.297,0.530,0.260,0.380,
18050,1980,30,0.491,,3.493,1.280,4.201,0.784,0.899,0.340,0.297,0.472,0.260,0.380,
18050,1980,31,0.491,,3.161,,3.665,,0.905,0.340,,0.472,,0.340,
18050,1981,1,0.294,0.294,0.330,1.264,0.800,0.781,0.459,0.285,0.215,0.459,0.215,0.366,
18050,1981,2,0.458,0.294,0.330,1.489,0.800,0.747,0.459,0.215,0.215,0.285,0.215,0.366,
18050,1981,3,0.458,0.294,0.410,1.264,0.800,0.714,0.366,0.215,0.186,0.215,0.215,0.325,
18050,1981,4,0.458,0.330,0.691,1.062,0.726,0.680,0.325,0.215,0.249,0.215,0.215,0.285,
18050,1981,5,0.566,0.915,1.090,1.062,0.882,0.647,0.285,0.186,0.215,0.215,0.215,0.285,
18050,1981,6,0.458,0.566,0.835,0.970,3.064,0.613,0.285,0.186,0.186,0.215,0.249,0.285,
18050,1981,7,0.458,0.458,0.566,0.970,3.550,0.579,0.285,0.160,0.186,0.215,0.249,1.320,
18050,1981,8,0.458,0.368,0.458,0.882,1.865,0.546,0.285,0.160,0.186,0.186,0.215,1.110,
18050,1981,9,0.410,0.368,0.458,0.882,1.489,0.512,0.285,0.160,0.160,0.186,0.215,0.780,
18050,1981,10,0.368,0.330,0.691,0.882,1.160,1.212,0.285,0.160,0.160,0.186,0.215,0.660,
18050,1981,11,0.368,0.368,2.120,0.800,1.062,1.550,0.366,0.249,0.160,0.186,0.249,0.560,
18050,1981,12,0.368,1.390,5.452,0.726,2.593,1.110,0.325,0.249,0.160,0.186,0.285,0.510,
18050,1981,13,0.330,1.734,13.445,0.726,2.000,0.850,0.285,0.215,0.160,0.215,0.285,1.110,
18050,1981,14,0.330,1.185,8.851,0.726,1.489,0.660,0.285,0.215,0.160,0.215,0.215,0.780,
18050,1981,15,0.330,0.835,3.886,0.726,1.264,0.610,0.285,0.215,0.160,0.215,0.366,0.660,
18050,1981,16,0.330,0.691,2.593,0.726,1.062,0.560,0.285,0.215,0.160,0.215,1.016,0.560,
18050,1981,17,0.330,0.566,2.288,0.970,0.882,0.560,0.285,0.186,0.160,0.215,0.560,0.459,
18050,1981,18,0.330,0.458,2.288,1.865,0.882,0.560,0.285,0.186,0.160,0.215,0.459,0.459,
18050,1981,19,0.330,0.458,2.000,1.264,0.800,0.560,0.249,0.186,0.138,0.186,0.366,0.929,
18050,1981,20,0.330,0.410,4.917,1.062,0.726,0.510,0.249,0.186,0.138,0.186,0.366,0.780,
18050,1981,21,0.330,0.368,4.571,0.882,0.726,0.660,0.215,0.186,0.138,0.160,0.510,0.660,
18050,1981,22,0.330,0.368,3.224,0.882,0.726,0.560,0.215,0.186,0.138,0.160,0.660,0.560,
18050,1981,23,0.330,0.368,2.750,0.800,0.726,0.560,0.215,0.160,0.138,0.186,0.780,0.510,
18050,1981,24,0.330,0.368,2.439,0.726,0.726,0.510,0.218,0.160,0.138,0.215,0.780,0.459,
18050,1981,25,0.294,0.368,2.288,0.726,0.726,0.510,0.215,0.160,0.138,0.285,0.660,0.510,
18050,1981,26,0.294,0.368,2.000,0.882,0.726,0.510,0.215,0.160,0.120,0.215,0.560,0.929,
18050,1981,27,0.294,0.330,1.735,0.882,0.726,0.510,0.780,0.160,0.138,0.215,0.510,0.850,
18050,1981,28,0.294,0.330,1.610,0.800,0.882,0.510,0.610,0.160,0.138,0.215,0.459,0.780,
18050,1981,29,0.294,,1.489,0.800,0.882,0.510,0.410,0.215,0.160,0.215,0.410,0.780,
18050,1981,30,0.294,,1.264,0.800,0.848,0.459,0.325,0.215,0.285,0.215,0.366,0.717,
18050,1981,31,0.294,,1.264,,0.815,,0.285,0.215,,0.215,,0.660,
18050,1982,1,0.670,0.349,0.349,6.185,10.901,0.670,0.148,0.196,0.196,0.196,0.148,0.168,
18050,1982,2,0.670,0.349,0.261,4.288,5.047,0.550,0.148,0.196,0.196,0.196,0.148,0.168,
18050,1982,3,0.804,0.349,0.304,2.650,2.989,0.550,0.148,0.196,0.196,0.304,0.148,0.168,
18050,1982,4,0.670,0.220,0.349,1.653,1.774,0.550,0.148,0.196,0.196,0.304,0.148,0.168,
18050,1982,5,0.670,0.196,0.445,1.268,1.268,0.496,0.148,0.349,0.196,0.496,0.148,0.148,
18050,1982,6,0.670,0.196,0.349,1.076,1.076,0.445,0.148,0.261,0.168,0.261,0.148,0.148,
18050,1982,7,0.736,0.261,0.261,1.076,1.076,0.550,0.148,0.261,0.168,0.220,0.148,0.148,
18050,1982,8,0.804,0.349,0.261,1.015,1.076,1.015,0.168,0.220,0.168,0.196,0.148,0.148,
18050,1982,9,0.873,0.349,0.220,0.944,0.944,0.550,0.196,0.196,0.196,0.196,0.148,0.148,
18050,1982,10,0.873,0.349,0.220,1.201,0.944,0.349,0.196,0.196,0.261,0.196,0.148,0.148,
18050,1982,11,0.944,0.304,0.220,1.076,0.944,0.304,0.196,0.196,0.349,0.196,0.148,0.196,
18050,1982,12,1.435,0.196,0.196,1.076,0.944,0.261,0.261,0.196,0.261,0.168,0.148,0.196,
18050,1982,13,0.944,0.196,0.196,0.944,0.873,0.220,0.349,0.196,0.196,0.168,0.148,0.196,
18050,1982,14,0.804,0.304,0.196,0.804,0.873,0.220,0.349,0.196,0.196,0.168,0.148,0.396,
18050,1982,15,0.670,0.349,0.196,0.736,0.804,0.220,0.261,0.196,0.196,0.168,0.168,0.736,
18050,1982,16,0.550,0.349,0.220,0.670,0.804,0.220,0.220,0.196,0.196,0.168,0.196,0.550,
18050,1982,17,0.396,0.349,0.349,0.670,0.804,0.220,0.196,0.196,0.196,0.168,0.496,0.445,
18050,1982,18,0.261,0.349,1.435,0.608,0.804,0.196,0.196,0.196,0.196,0.148,0.875,0.445,
18050,1982,19,0.196,0.304,1.540,0.550,0.736,0.196,0.168,0.196,0.196,0.148,0.550,0.445,
18050,1982,20,0.196,0.261,1.435,0.550,0.736,0.196,0.168,0.196,0.168,0.148,0.550,1.015,
18050,1982,21,0.261,0.349,1.076,0.550,0.670,0.196,0.148,0.196,0.148,0.148,0.496,0.550,
18050,1982,22,0.349,0.261,0.944,0.550,0.670,0.196,0.148,0.261,0.168,0.148,0.445,0.304,
18050,1982,23,0.349,0.261,0.873,0.608,0.608,0.196,0.148,0.261,0.196,0.148,0.396,0.194,
18050,1982,24,0.396,0.349,0.804,0.736,0.550,0.196,0.148,0.196,0.196,0.148,0.349,0.196,
18050,1982,25,0.445,0.349,0.670,0.873,0.550,0.196,0.148,0.196,0.196,0.148,0.261,0.304,
18050,1982,26,0.550,0.349,0.550,0.873,0.496,0.196,0.396,0.196,0.196,0.148,0.220,0.241,
18050,1982,27,0.550,0.396,0.550,0.944,0.445,0.168,0.304,0.196,0.196,0.148,0.196,0.196,
18050,1982,28,0.550,0.349,1.340,1.076,0.608,0.168,0.261,0.196,0.196,0.148,0.196,0.196,
18050,1982,29,0.445,,2.817,2.650,0.736,0.168,0.261,0.196,0.196,0.148,0.196,0.196,
18050,1982,30,0.396,,3.530,6.375,0.670,0.148,0.220,0.196,0.196,0.148,0.168,0.196,
18050,1982,31,0.349,,5.047,,0.670,,0.220,0.196,,0.148,,0.196,
18050,1983,1,0.195,0.540,0.195,0.540,0.195,0.195,6.971,0.200,0.140,0.140,0.200,0.265,
18050,1983,2,0.195,0.425,0.295,0.425,0.195,0.195,4.438,0.200,0.140,0.140,0.200,0.265,
18050,1983,3,0.195,0.330,0.255,0.380,0.195,0.195,2.656,0.200,0.140,0.140,0.200,0.265,
18050,1983,4,0.255,0.255,0.255,0.330,0.195,0.230,1.513,0.200,0.260,0.140,0.165,0.228,
18050,1983,5,0.540,0.255,0.230,0.330,0.195,0.255,1.004,0.200,0.200,0.140,0.165,0.228,
18050,1983,6,0.425,0.230,0.230,0.295,0.195,0.295,0.862,0.165,0.165,0.140,0.165,0.200,
18050,1983,7,0.425,0.195,0.195,0.255,0.170,0.295,0.721,0.165,0.165,0.140,0.140,0.200,
18050,1983,8,0.425,1.236,0.230,0.255,0.195,0.255,1.320,0.165,0.140,0.140,0.140,0.200,
18050,1983,9,0.380,1.236,0.255,0.255,0.195,0.255,1.320,0.165,0.140,0.140,0.140,0.165,
18050,1983,10,0.380,0.480,0.295,0.195,0.255,0.195,1.155,0.165,0.140,0.140,0.140,0.165,
18050,1983,11,0.380,0.425,0.797,0.195,0.540,0.195,1.004,0.165,0.140,0.140,0.140,0.165,
18050,1983,12,0.330,1.236,0.727,0.195,0.425,0.295,5.013,0.165,0.140,0.140,0.140,0.140,
18050,1983,13,0.330,0.797,0.540,0.330,0.330,0.425,2.220,0.165,0.124,0.140,0.140,0.140,
18050,1983,14,0.330,0.425,0.480,0.727,0.295,0.330,1.155,0.165,0.124,0.140,0.140,0.140,
18050,1983,15,0.330,0.425,0.425,0.480,0.255,0.660,0.862,0.140,0.124,0.124,0.140,0.140,
18050,1983,16,0.330,0.330,0.425,0.425,0.230,1.160,0.862,0.140,0.124,0.124,0.165,0.140,
18050,1983,17,0.330,0.330,0.425,0.330,0.230,6.727,0.791,0.140,0.124,0.110,0.313,0.140,
18050,1983,18,0.330,0.295,0.380,0.330,0.195,13.858,0.721,0.140,0.363,0.110,0.200,0.140,
18050,1983,19,0.330,0.255,0.380,0.330,0.255,10.150,0.721,0.140,0.363,0.124,0.200,0.140,
18050,1983,20,0.330,0.255,0.380,0.255,0.660,8.351,0.721,0.140,0.265,0.124,0.200,0.228,
18050,1983,21,0.295,0.255,0.330,0.255,0.425,6.971,0.654,0.140,0.200,0.124,0.165,0.200,
18050,1983,22,0.295,0.230,0.330,0.255,0.330,3.153,0.654,0.140,0.200,0.124,0.140,0.265,
18050,1983,23,0.295,0.195,0.330,0.230,0.255,2.220,0.590,0.140,0.140,0.140,0.140,0.313,
18050,1983,24,0.330,0.195,0.295,0.230,0.255,1.842,0.590,0.140,0.140,0.200,0.140,0.363,
18050,1983,25,0.330,0.195,0.330,0.295,0.255,1.155,0.470,0.140,0.140,0.313,0.140,0.363,
18050,1983,26,0.330,0.195,0.797,0.255,0.230,0.862,0.363,0.200,0.140,0.200,0.140,0.265,
18050,1983,27,0.330,0.195,0.727,0.230,0.230,0.862,0.265,0.165,0.140,0.200,0.140,0.265,
18050,1983,28,0.380,0.195,0.660,0.195,0.230,0.791,0.265,0.165,0.140,0.200,0.313,0.228,
18050,1983,29,0.425,,0.660,0.195,0.195,1.236,0.228,0.165,0.140,0.200,0.528,0.228,
18050,1983,30,0.540,,0.660,0.195,0.195,2.357,0.200,0.165,0.140,0.200,0.313,0.200,
18050,1983,31,0.870,,0.599,,0.195,,0.200,0.140,,0.165,,0.228,
